Date,State,Confirmed,Predicted
2020/5/17,KY,20,-1
2020/5/18,KY,248,-1
2020/5/19,KY,164,-1
2020/5/20,KY,131,-1
2020/5/21,KY,139,-1
2020/5/22,KY,213,-1
2020/5/23,KY,124,-1
2020/5/24,KY,30,-1
2020/5/25,KY,57,-1
2020/5/26,KY,276,-1
2020/5/27,KY,138,-1
2020/5/28,KY,197,-1
2020/5/29,KY,178,-1
2020/5/30,KY,199,-1
2020/5/31,KY,50,-1
2020/6/1,KY,213,-1
2020/6/2,KY,137,-1
2020/6/3,KY,198,-1
2020/6/4,KY,296,-1
2020/6/5,KY,270,-1
2020/6/6,KY,308,-1
2020/6/7,KY,34,-1
2020/6/8,KY,308,-1
2020/6/9,KY,190,-1
2020/6/10,KY,138,-1
2020/6/11,KY,99,-1
2020/6/12,KY,224,-1
2020/6/13,KY,253,-1
2020/6/14,KY,47,-1
2020/6/15,KY,211,-1
2020/6/16,KY,36,-1
2020/6/17,KY,291,-1
2020/6/18,KY,201,-1
2020/6/19,KY,238,-1
2020/6/20,KY,171,-1
2020/6/21,KY,119,-1
2020/6/22,KY,154,-1
2020/6/23,KY,250,-1
2020/6/24,KY,199,-1
2020/6/25,KY,271,-1
2020/6/26,KY,240,-1
2020/6/27,KY,304,-1
2020/6/28,KY,143,-1
2020/6/29,KY,177,-1
2020/6/30,KY,259,-1
2020/7/1,KY,198,-1
2020/7/2,KY,256,-1
2020/7/3,KY,285,-1
2020/7/4,KY,54,-1
2020/7/5,KY,3,-1
2020/7/6,KY,752,-1
2020/7/7,KY,356,-1
2020/7/8,KY,384,-1
2020/7/9,KY,372,-1
2020/7/10,KY,500,-1
2020/7/11,KY,454,-1
2020/7/12,KY,232,-1
2020/7/13,KY,365,-1
2020/7/14,KY,575,-1
2020/7/15,KY,446,-1
2020/7/16,KY,469,-1
2020/7/17,KY,545,-1
2020/7/18,KY,588,-1
2020/7/19,KY,850,-1
2020/7/20,KY,378,-1
2020/7/21,KY,660,-1
2020/7/22,KY,531,-1
2020/7/23,KY,659,-1
2020/7/24,KY,800,-1
2020/7/25,KY,767,-1
2020/7/26,KY,287,-1
2020/7/27,KY,568,-1
2020/7/28,KY,626,-1
2020/7/29,KY,603,-1
2020/7/30,KY,653,-1
2020/7/31,KY,849,-1
2020/8/1,KY,631,-1
2020/8/2,KY,354,-1
2020/8/3,KY,534,-1
2020/8/4,KY,709,-1
2020/8/5,KY,614,-1
2020/8/6,KY,612,-1
2020/8/7,KY,712,-1
2020/8/8,KY,839,-1
2020/8/9,KY,330,-1
2020/8/10,KY,423,-1
2020/8/11,KY,698,-1
2020/8/12,KY,1109,-1
2020/8/13,KY,760,-1
2020/8/14,KY,706,-1
2020/8/15,KY,665,-1
2020/8/16,KY,206,-1
2020/8/17,KY,727,-1
2020/8/18,KY,660,-1
2020/8/19,KY,688,-1
2020/8/20,KY,742,-1
2020/8/21,KY,732,-1
2020/8/22,KY,793,-1
2020/8/23,KY,176,-1
2020/8/24,KY,656,-1
2020/8/25,KY,741,-1
2020/8/26,KY,744,-1
2020/8/27,KY,780,-1
2020/8/28,KY,615,-1
2020/8/29,KY,977,-1
2020/8/30,KY,256,-1
2020/8/31,KY,714,-1
2020/9/1,KY,878,-1
2020/9/2,KY,942,-1
2020/9/3,KY,1363,-1
2020/9/4,KY,1433,-1
2020/9/5,KY,516,-1
2020/9/6,KY,156,-1
2020/9/7,KY,373,-1
2020/9/8,KY,332,-1
2020/9/9,KY,641,-1
2020/9/10,KY,934,-1
2020/9/11,KY,897,-1
2020/9/12,KY,838,-1
2020/9/13,KY,420,-1
2020/9/14,KY,575,-1
2020/9/15,KY,804,-1
2020/9/16,KY,737,-1
2020/9/17,KY,689,-1
2020/9/18,KY,743,-1
2020/9/19,KY,913,-1
2020/9/20,KY,345,-1
2020/9/21,KY,492,-1
2020/9/22,KY,719,-1
2020/9/23,KY,966,-1
2020/9/24,KY,640,-1
2020/9/25,KY,920,-1
2020/9/26,KY,888,-1
2020/9/27,KY,347,-1
2020/9/28,KY,618,-1
2020/9/29,KY,918,-1
2020/9/30,KY,909,-1
2020/10/1,KY,789,-1
2020/10/2,KY,947,-1
2020/10/3,KY,1010,-1
2020/10/4,KY,510,-1
2020/10/5,KY,701,-1
2020/10/6,KY,954,-1
2020/10/7,KY,928,-1
2020/10/8,KY,881,-1
2020/10/9,KY,1083,-1
2020/10/10,KY,997,-1
2020/10/11,KY,728,-1
2020/10/12,KY,716,-1
2020/10/13,KY,893,-1
2020/10/14,KY,1311,-1
2020/10/15,KY,1132,-1
2020/10/16,KY,1354,-1
2020/10/17,KY,1059,-1
2020/10/18,KY,715,-1
2020/10/19,KY,905,-1
2020/10/20,KY,1288,-1
2020/10/21,KY,1379,-1
2020/10/22,KY,1472,-1
2020/10/23,KY,1461,-1
2020/10/24,KY,1458,-1
2020/10/25,KY,1229,-1
2020/10/26,KY,1235,-1
2020/10/27,KY,1735,-1
2020/10/28,KY,1985,-1
2020/10/29,KY,1832,-1
2020/10/30,KY,2103,-1
2020/10/31,KY,1624,-1
2020/11/1,KY,1356,-1
2020/11/2,KY,1216,-1
2020/11/3,KY,1641,-1
2020/11/4,KY,1969,-1
2020/11/5,KY,2228,-1
2020/11/6,KY,2298,-1
2020/11/7,KY,2069,-1
2020/11/8,KY,1174,-1
2020/11/9,KY,2137,-1
2020/11/10,KY,2140,-1
2020/11/11,KY,2836,-1
2020/11/12,KY,2378,-1
2020/11/13,KY,3169,-1
2020/11/14,KY,2999,-1
2020/11/15,KY,1413,-1
2020/11/16,KY,2010,-1
2020/11/17,KY,2943,-1
2020/11/18,KY,2849,-1
2020/11/19,KY,3637,-1
2020/11/20,KY,3919,-1
2020/11/21,KY,3410,-1
2020/11/22,KY,2187,-1
2020/11/23,KY,2545,-1
2020/11/24,KY,2711,-1
2020/11/25,KY,3344,-1
2020/11/26,KY,259,-1
2020/11/27,KY,4603,-1
2020/11/28,KY,2769,-1
2020/11/29,KY,2711,-1
2020/11/30,KY,3091,-1
2020/12/1,KY,4030,-1
2020/12/2,KY,3782,-1
2020/12/3,KY,3784,-1
2020/12/4,KY,3655,-1
2020/12/5,KY,3629,-1
2020/12/6,KY,2637,-1
2020/12/7,KY,2271,-1
2020/12/8,KY,3189,-1
2020/12/9,KY,2765,-1
2020/12/10,KY,4115,-1
2020/12/11,KY,3786,-1
2020/12/12,KY,3257,-1
2020/12/13,KY,2449,-1
2020/12/14,KY,2064,-1
2020/12/15,KY,2619,-1
2020/12/16,KY,2920,-1
2020/12/17,KY,2953,-1
2020/12/18,KY,3185,-1
2020/12/19,KY,2702,-1
2020/12/20,KY,1737,-1
2020/12/21,KY,2459,-1
2020/12/22,KY,2846,-1
2020/12/23,KY,2889,-1
2020/12/24,KY,459,-1
2020/12/25,KY,387,-1
2020/12/26,KY,3629,-1
2020/12/27,KY,1367,-1
2020/12/28,KY,2189,-1
2020/12/29,KY,3141,-1
2020/12/30,KY,3840,-1
2020/12/31,KY,838,-1
2021/1/1,KY,642,-1
2021/1/2,KY,6333,-1
2021/1/3,KY,2675,-1
2021/1/4,KY,3619,-1
2021/1/5,KY,2448,-1
2021/1/6,KY,5447,3919
2021/1/7,KY,4959,3965
2021/1/8,KY,4525,4009
2021/1/9,KY,4293,4053
2021/1/10,KY,3054,4074
2021/1/11,KY,2591,4110
2021/1/12,KY,2902,4105
2021/1/13,KY,4357,4070
2021/1/14,KY,3793,4057
2021/1/15,KY,4039,4019
2021/1/16,KY,3033,3995
2021/1/17,KY,2278,3934
2021/1/18,KY,2166,3878
2021/1/19,KY,2365,3823
2021/1/20,KY,3441,3777
2021/1/21,KY,3555,3726
2021/1/22,KY,3222,3663
2021/1/23,KY,3475,3615
2021/1/24,KY,1154,3545
2021/1/25,KY,2268,3517
2021/1/26,KY,2729,3515
2020/2/1,LA,0,-1
2020/2/2,LA,0,-1
2020/2/3,LA,0,-1
2020/2/4,LA,0,-1
2020/2/5,LA,0,-1
2020/2/6,LA,0,-1
2020/2/7,LA,0,-1
2020/2/8,LA,0,-1
2020/2/9,LA,0,-1
2020/2/10,LA,0,-1
2020/2/11,LA,0,-1
2020/2/12,LA,0,-1
2020/2/13,LA,0,-1
2020/2/14,LA,0,-1
2020/2/15,LA,0,-1
2020/2/16,LA,0,-1
2020/2/17,LA,0,-1
2020/2/18,LA,0,-1
2020/2/19,LA,0,-1
2020/2/20,LA,0,-1
2020/2/21,LA,0,-1
2020/2/22,LA,0,-1
2020/2/23,LA,0,-1
2020/2/24,LA,0,-1
2020/2/25,LA,0,-1
2020/2/26,LA,0,-1
2020/2/27,LA,0,-1
2020/2/28,LA,0,-1
2020/2/29,LA,0,-1
2020/3/1,LA,0,-1
2020/3/2,LA,0,-1
2020/3/3,LA,0,-1
2020/3/4,LA,0,-1
2020/3/5,LA,0,-1
2020/3/6,LA,0,-1
2020/3/7,LA,0,-1
2020/3/8,LA,0,-1
2020/3/9,LA,1,-1
2020/3/10,LA,5,-1
2020/3/11,LA,7,-1
2020/3/12,LA,1,-1
2020/3/13,LA,22,-1
2020/3/14,LA,41,-1
2020/3/15,LA,26,-1
2020/3/16,LA,34,-1
2020/3/17,LA,59,-1
2020/3/18,LA,84,-1
2020/3/19,LA,112,-1
2020/3/20,LA,145,-1
2020/3/21,LA,226,-1
2020/3/22,LA,74,-1
2020/3/23,LA,335,-1
2020/3/24,LA,216,-1
2020/3/25,LA,407,-1
2020/3/26,LA,510,-1
2020/3/27,LA,441,-1
2020/3/28,LA,569,-1
2020/3/29,LA,224,-1
2020/3/30,LA,485,-1
2020/3/31,LA,1213,-1
2020/4/1,LA,1187,-1
2020/4/2,LA,2728,-1
2020/4/3,LA,1147,-1
2020/4/4,LA,2201,-1
2020/4/5,LA,514,-1
2020/4/6,LA,1853,-1
2020/4/7,LA,1417,-1
2020/4/8,LA,746,-1
2020/4/9,LA,1253,-1
2020/4/10,LA,970,-1
2020/4/11,LA,761,-1
2020/4/12,LA,581,-1
2020/4/13,LA,421,-1
2020/4/14,LA,502,-1
2020/4/15,LA,433,-1
2020/4/16,LA,581,-1
2020/4/17,LA,586,-1
2020/4/18,LA,462,-1
2020/4/19,LA,348,-1
2020/4/20,LA,595,-1
2020/4/21,LA,331,-1
2020/4/22,LA,463,-1
2020/4/23,LA,481,-1
2020/4/24,LA,401,-1
2020/4/25,LA,372,-1
2020/4/26,LA,261,-1
2020/4/27,LA,279,-1
2020/4/28,LA,218,-1
2020/4/29,LA,374,-1
2020/4/30,LA,341,-1
2020/5/1,LA,710,-1
2020/5/2,LA,429,-1
2020/5/3,LA,200,-1
2020/5/4,LA,363,-1
2020/5/5,LA,323,-1
2020/5/6,LA,403,-1
2020/5/7,LA,253,-1
2020/5/8,LA,203,-1
2020/5/9,LA,562,-1
2020/5/10,LA,183,-1
2020/5/11,LA,208,-1
2020/5/12,LA,235,-1
2020/5/13,LA,612,-1
2020/5/14,LA,827,-1
2020/5/15,LA,348,-1
2020/5/16,LA,280,-1
2020/5/17,LA,315,-1
2020/5/18,LA,334,-1
2020/5/19,LA,329,-1
2020/5/20,LA,278,-1
2020/5/21,LA,1188,-1
2020/5/22,LA,421,-1
2020/5/23,LA,117,-1
2020/5/24,LA,128,-1
2020/5/25,LA,623,-1
2020/5/26,LA,336,-1
2020/5/27,LA,442,-1
2020/5/28,LA,213,-1
2020/5/29,LA,0,-1
2020/5/30,LA,775,-1
2020/5/31,LA,339,-1
2020/6/1,LA,431,-1
2020/6/2,LA,405,-1
2020/6/3,LA,387,-1
2020/6/4,LA,429,-1
2020/6/5,LA,427,-1
2020/6/6,LA,497,-1
2020/6/7,LA,330,-1
2020/6/8,LA,236,-1
2020/6/9,LA,562,-1
2020/6/10,LA,418,-1
2020/6/11,LA,442,-1
2020/6/12,LA,523,-1
2020/6/13,LA,1288,-1
2020/6/14,LA,336,-1
2020/6/15,LA,552,-1
2020/6/16,LA,534,-1
2020/6/17,LA,928,-1
2020/6/18,LA,760,-1
2020/6/19,LA,879,-1
2020/6/20,LA,870,-1
2020/6/21,LA,393,-1
2020/6/22,LA,462,-1
2020/6/23,LA,1356,-1
2020/6/24,LA,882,-1
2020/6/25,LA,938,-1
2020/6/26,LA,1354,-1
2020/6/27,LA,0,-1
2020/6/28,LA,1467,-1
2020/6/29,LA,840,-1
2020/6/30,LA,1014,-1
2020/7/1,LA,2083,-1
2020/7/2,LA,1383,-1
2020/7/3,LA,1728,-1
2020/7/4,LA,0,-1
2020/7/5,LA,1937,-1
2020/7/6,LA,1101,-1
2020/7/7,LA,1936,-1
2020/7/8,LA,1888,-1
2020/7/9,LA,1843,-1
2020/7/10,LA,2642,-1
2020/7/11,LA,2167,-1
2020/7/12,LA,1319,-1
2020/7/13,LA,1705,-1
2020/7/14,LA,2215,-1
2020/7/15,LA,2091,-1
2020/7/16,LA,2280,-1
2020/7/17,LA,2179,-1
2020/7/18,LA,0,-1
2020/7/19,LA,3116,-1
2020/7/20,LA,3186,-1
2020/7/21,LA,1691,-1
2020/7/22,LA,2773,-1
2020/7/23,LA,2296,-1
2020/7/24,LA,2084,-1
2020/7/25,LA,0,-1
2020/7/26,LA,3840,-1
2020/7/27,LA,2343,-1
2020/7/28,LA,1121,-1
2020/7/29,LA,1737,-1
2020/7/30,LA,1708,-1
2020/7/31,LA,1799,-1
2020/8/1,LA,0,-1
2020/8/2,LA,3467,-1
2020/8/3,LA,1099,-1
2020/8/4,LA,3615,-1
2020/8/5,LA,1486,-1
2020/8/6,LA,1303,-1
2020/8/7,LA,1500,-1
2020/8/8,LA,0,-1
2020/8/9,LA,2653,-1
2020/8/10,LA,562,-1
2020/8/11,LA,1164,-1
2020/8/12,LA,1184,-1
2020/8/13,LA,1135,-1
2020/8/14,LA,1298,-1
2020/8/15,LA,0,-1
2020/8/16,LA,1181,-1
2020/8/17,LA,567,-1
2020/8/18,LA,640,-1
2020/8/19,LA,796,-1
2020/8/20,LA,918,-1
2020/8/21,LA,899,-1
2020/8/22,LA,0,-1
2020/8/23,LA,1223,-1
2020/8/24,LA,623,-1
2020/8/25,LA,550,-1
2020/8/26,LA,1404,-1
2020/8/27,LA,677,-1
2020/8/28,LA,606,-1
2020/8/29,LA,0,-1
2020/8/30,LA,1624,-1
2020/8/31,LA,326,-1
2020/9/1,LA,689,-1
2020/9/2,LA,1151,-1
2020/9/3,LA,813,-1
2020/9/4,LA,822,-1
2020/9/5,LA,0,-1
2020/9/6,LA,1395,-1
2020/9/7,LA,309,-1
2020/9/8,LA,256,-1
2020/9/9,LA,1561,-1
2020/9/10,LA,464,-1
2020/9/11,LA,755,-1
2020/9/12,LA,0,-1
2020/9/13,LA,1281,-1
2020/9/14,LA,492,-1
2020/9/15,LA,371,-1
2020/9/16,LA,612,-1
2020/9/17,LA,478,-1
2020/9/18,LA,979,-1
2020/9/19,LA,0,-1
2020/9/20,LA,936,-1
2020/9/21,LA,243,-1
2020/9/22,LA,752,-1
2020/9/23,LA,616,-1
2020/9/24,LA,577,-1
2020/9/25,LA,706,-1
2020/9/26,LA,0,-1
2020/9/27,LA,923,-1
2020/9/28,LA,240,-1
2020/9/29,LA,533,-1
2020/9/30,LA,610,-1
2020/10/1,LA,551,-1
2020/10/2,LA,817,-1
2020/10/3,LA,0,-1
2020/10/4,LA,893,-1
2020/10/5,LA,218,-1
2020/10/6,LA,532,-1
2020/10/7,LA,2156,-1
2020/10/8,LA,524,-1
2020/10/9,LA,257,-1
2020/10/10,LA,0,-1
2020/10/11,LA,1181,-1
2020/10/12,LA,60,-1
2020/10/13,LA,682,-1
2020/10/14,LA,880,-1
2020/10/15,LA,743,-1
2020/10/16,LA,774,-1
2020/10/17,LA,0,-1
2020/10/18,LA,1143,-1
2020/10/19,LA,201,-1
2020/10/20,LA,699,-1
2020/10/21,LA,1363,-1
2020/10/22,LA,772,-1
2020/10/23,LA,699,-1
2020/10/24,LA,0,-1
2020/10/25,LA,972,-1
2020/10/26,LA,227,-1
2020/10/27,LA,922,-1
2020/10/28,LA,1098,-1
2020/10/29,LA,394,-1
2020/10/30,LA,433,-1
2020/10/31,LA,0,-1
2020/11/1,LA,1071,-1
2020/11/2,LA,275,-1
2020/11/3,LA,1153,-1
2020/11/4,LA,1016,-1
2020/11/5,LA,681,-1
2020/11/6,LA,870,-1
2020/11/7,LA,0,-1
2020/11/8,LA,1266,-1
2020/11/9,LA,391,-1
2020/11/10,LA,1330,-1
2020/11/11,LA,0,-1
2020/11/12,LA,3829,-1
2020/11/13,LA,3450,-1
2020/11/14,LA,0,-1
2020/11/15,LA,2532,-1
2020/11/16,LA,546,-1
2020/11/17,LA,2626,-1
2020/11/18,LA,2229,-1
2020/11/19,LA,2052,-1
2020/11/20,LA,4743,-1
2020/11/21,LA,0,-1
2020/11/22,LA,3483,-1
2020/11/23,LA,968,-1
2020/11/24,LA,3243,-1
2020/11/25,LA,1235,-1
2020/11/26,LA,0,-1
2020/11/27,LA,4964,-1
2020/11/28,LA,0,-1
2020/11/29,LA,1643,-1
2020/11/30,LA,169,-1
2020/12/1,LA,5326,-1
2020/12/2,LA,3595,-1
2020/12/3,LA,2743,-1
2020/12/4,LA,3099,-1
2020/12/5,LA,0,-1
2020/12/6,LA,3946,-1
2020/12/7,LA,1013,-1
2020/12/8,LA,2426,-1
2020/12/9,LA,4352,-1
2020/12/10,LA,2415,-1
2020/12/11,LA,2862,-1
2020/12/12,LA,0,-1
2020/12/13,LA,4422,-1
2020/12/14,LA,1030,-1
2020/12/15,LA,2633,-1
2020/12/16,LA,3269,-1
2020/12/17,LA,3776,-1
2020/12/18,LA,3113,-1
2020/12/19,LA,0,-1
2020/12/20,LA,3711,-1
2020/12/21,LA,1116,-1
2020/12/22,LA,3699,-1
2020/12/23,LA,2974,-1
2020/12/24,LA,2565,-1
2020/12/25,LA,0,-1
2020/12/26,LA,0,-1
2020/12/27,LA,3223,-1
2020/12/28,LA,817,-1
2020/12/29,LA,3946,-1
2020/12/30,LA,6744,-1
2020/12/31,LA,4046,-1
2021/1/1,LA,0,-1
2021/1/2,LA,0,-1
2021/1/3,LA,5783,-1
2021/1/4,LA,1123,-1
2021/1/5,LA,4467,-1
2021/1/6,LA,6876,4096
2021/1/7,LA,4530,4170
2021/1/8,LA,3377,4221
2021/1/9,LA,0,4285
2021/1/10,LA,5398,4255
2021/1/11,LA,1405,4173
2021/1/12,LA,4705,4097
2021/1/13,LA,2896,4029
2021/1/14,LA,5313,4010
2021/1/15,LA,3705,3886
2021/1/16,LA,0,3818
2021/1/17,LA,4127,3684
2021/1/18,LA,971,3481
2021/1/19,LA,2138,3285
2021/1/20,LA,2493,3093
2021/1/21,LA,3736,2903
2021/1/22,LA,1937,2616
2021/1/23,LA,0,2389
2021/1/24,LA,3607,2135
2021/1/25,LA,2080,2000
2021/1/26,LA,2620,1925
2020/2/1,MA,1,-1
2020/2/2,MA,0,-1
2020/2/3,MA,0,-1
2020/2/4,MA,0,-1
2020/2/5,MA,0,-1
2020/2/6,MA,0,-1
2020/2/7,MA,0,-1
2020/2/8,MA,0,-1
2020/2/9,MA,0,-1
2020/2/10,MA,0,-1
2020/2/11,MA,0,-1
2020/2/12,MA,0,-1
2020/2/13,MA,0,-1
2020/2/14,MA,0,-1
2020/2/15,MA,0,-1
2020/2/16,MA,0,-1
2020/2/17,MA,0,-1
2020/2/18,MA,0,-1
2020/2/19,MA,0,-1
2020/2/20,MA,0,-1
2020/2/21,MA,0,-1
2020/2/22,MA,0,-1
2020/2/23,MA,0,-1
2020/2/24,MA,0,-1
2020/2/25,MA,0,-1
2020/2/26,MA,0,-1
2020/2/27,MA,0,-1
2020/2/28,MA,0,-1
2020/2/29,MA,0,-1
2020/3/1,MA,0,-1
2020/3/2,MA,1,-1
2020/3/3,MA,0,-1
2020/3/4,MA,0,-1
2020/3/5,MA,1,-1
2020/3/6,MA,5,-1
2020/3/7,MA,5,-1
2020/3/8,MA,15,-1
2020/3/9,MA,13,-1
2020/3/10,MA,51,-1
2020/3/11,MA,3,-1
2020/3/12,MA,13,-1
2020/3/13,MA,15,-1
2020/3/14,MA,15,-1
2020/3/15,MA,26,-1
2020/3/16,MA,33,-1
2020/3/17,MA,21,-1
2020/3/18,MA,38,-1
2020/3/19,MA,72,-1
2020/3/20,MA,85,-1
2020/3/21,MA,112,-1
2020/3/22,MA,121,-1
2020/3/23,MA,131,-1
2020/3/24,MA,382,-1
2020/3/25,MA,679,-1
2020/3/26,MA,579,-1
2020/3/27,MA,823,-1
2020/3/28,MA,1017,-1
2020/3/29,MA,698,-1
2020/3/30,MA,797,-1
2020/3/31,MA,868,-1
2020/4/1,MA,1118,-1
2020/4/2,MA,1228,-1
2020/4/3,MA,1436,-1
2020/4/4,MA,1334,-1
2020/4/5,MA,764,-1
2020/4/6,MA,1337,-1
2020/4/7,MA,1365,-1
2020/4/8,MA,1588,-1
2020/4/9,MA,2151,-1
2020/4/10,MA,2033,-1
2020/4/11,MA,1886,-1
2020/4/12,MA,2615,-1
2020/4/13,MA,1392,-1
2020/4/14,MA,1296,-1
2020/4/15,MA,1755,-1
2020/4/16,MA,2263,-1
2020/4/17,MA,2221,-1
2020/4/18,MA,1970,-1
2020/4/19,MA,1705,-1
2020/4/20,MA,1566,-1
2020/4/21,MA,1556,-1
2020/4/22,MA,1745,-1
2020/4/23,MA,3079,-1
2020/4/24,MA,4946,-1
2020/4/25,MA,2379,-1
2020/4/26,MA,1590,-1
2020/4/27,MA,1524,-1
2020/4/28,MA,1840,-1
2020/4/29,MA,1963,-1
2020/4/30,MA,1940,-1
2020/5/1,MA,2106,-1
2020/5/2,MA,1952,-1
2020/5/3,MA,1824,-1
2020/5/4,MA,1000,-1
2020/5/5,MA,1184,-1
2020/5/6,MA,1754,-1
2020/5/7,MA,1696,-1
2020/5/8,MA,1612,-1
2020/5/9,MA,1410,-1
2020/5/10,MA,1050,-1
2020/5/11,MA,669,-1
2020/5/12,MA,870,-1
2020/5/13,MA,1165,-1
2020/5/14,MA,1685,-1
2020/5/15,MA,1239,-1
2020/5/16,MA,1512,-1
2020/5/17,MA,1077,-1
2020/5/18,MA,1042,-1
2020/5/19,MA,873,-1
2020/5/20,MA,1045,-1
2020/5/21,MA,1114,-1
2020/5/22,MA,805,-1
2020/5/23,MA,773,-1
2020/5/24,MA,1013,-1
2020/5/25,MA,596,-1
2020/5/26,MA,422,-1
2020/5/27,MA,527,-1
2020/5/28,MA,675,-1
2020/5/29,MA,617,-1
2020/5/30,MA,789,-1
2020/5/31,MA,664,-1
2020/6/1,MA,3840,-1
2020/6/2,MA,358,-1
2020/6/3,MA,429,-1
2020/6/4,MA,471,-1
2020/6/5,MA,494,-1
2020/6/6,MA,575,-1
2020/6/7,MA,304,-1
2020/6/8,MA,190,-1
2020/6/9,MA,263,-1
2020/6/10,MA,267,-1
2020/6/11,MA,511,-1
2020/6/12,MA,392,-1
2020/6/13,MA,336,-1
2020/6/14,MA,208,-1
2020/6/15,MA,87,-1
2020/6/16,MA,195,-1
2020/6/17,MA,266,-1
2020/6/18,MA,271,-1
2020/6/19,MA,228,-1
2020/6/20,MA,286,-1
2020/6/21,MA,125,-1
2020/6/22,MA,149,-1
2020/6/23,MA,229,-1
2020/6/24,MA,172,-1
2020/6/25,MA,226,-1
2020/6/26,MA,233,-1
2020/6/27,MA,373,-1
2020/6/28,MA,224,-1
2020/6/29,MA,101,-1
2020/6/30,MA,114,-1
2020/7/1,MA,261,-1
2020/7/2,MA,195,-1
2020/7/3,MA,290,-1
2020/7/4,MA,210,-1
2020/7/5,MA,136,-1
2020/7/6,MA,163,-1
2020/7/7,MA,201,-1
2020/7/8,MA,264,-1
2020/7/9,MA,295,-1
2020/7/10,MA,213,-1
2020/7/11,MA,288,-1
2020/7/12,MA,199,-1
2020/7/13,MA,230,-1
2020/7/14,MA,303,-1
2020/7/15,MA,217,-1
2020/7/16,MA,234,-1
2020/7/17,MA,298,-1
2020/7/18,MA,359,-1
2020/7/19,MA,296,-1
2020/7/20,MA,255,-1
2020/7/21,MA,244,-1
2020/7/22,MA,287,-1
2020/7/23,MA,327,-1
2020/7/24,MA,338,-1
2020/7/25,MA,283,-1
2020/7/26,MA,369,-1
2020/7/27,MA,289,-1
2020/7/28,MA,256,-1
2020/7/29,MA,502,-1
2020/7/30,MA,414,-1
2020/7/31,MA,514,-1
2020/8/1,MA,428,-1
2020/8/2,MA,418,-1
2020/8/3,MA,199,-1
2020/8/4,MA,546,-1
2020/8/5,MA,440,-1
2020/8/6,MA,231,-1
2020/8/7,MA,417,-1
2020/8/8,MA,420,-1
2020/8/9,MA,329,-1
2020/8/10,MA,275,-1
2020/8/11,MA,392,-1
2020/8/12,MA,293,-1
2020/8/13,MA,423,-1
2020/8/14,MA,305,-1
2020/8/15,MA,471,-1
2020/8/16,MA,394,-1
2020/8/17,MA,248,-1
2020/8/18,MA,222,-1
2020/8/19,MA,352,-1
2020/8/20,MA,313,-1
2020/8/21,MA,488,-1
2020/8/22,MA,144,-1
2020/8/23,MA,0,-1
2020/8/24,MA,662,-1
2020/8/25,MA,398,-1
2020/8/26,MA,336,-1
2020/8/27,MA,368,-1
2020/8/28,MA,460,-1
2020/8/29,MA,446,-1
2020/8/30,MA,199,-1
2020/8/31,MA,304,-1
2020/9/1,MA,355,-1
2020/9/2,MA,7757,-1
2020/9/3,MA,415,-1
2020/9/4,MA,212,-1
2020/9/5,MA,438,-1
2020/9/6,MA,366,-1
2020/9/7,MA,229,-1
2020/9/8,MA,171,-1
2020/9/9,MA,181,-1
2020/9/10,MA,403,-1
2020/9/11,MA,440,-1
2020/9/12,MA,554,-1
2020/9/13,MA,286,-1
2020/9/14,MA,254,-1
2020/9/15,MA,313,-1
2020/9/16,MA,306,-1
2020/9/17,MA,429,-1
2020/9/18,MA,454,-1
2020/9/19,MA,599,-1
2020/9/20,MA,359,-1
2020/9/21,MA,256,-1
2020/9/22,MA,173,-1
2020/9/23,MA,543,-1
2020/9/24,MA,481,-1
2020/9/25,MA,488,-1
2020/9/26,MA,569,-1
2020/9/27,MA,592,-1
2020/9/28,MA,430,-1
2020/9/29,MA,512,-1
2020/9/30,MA,532,-1
2020/10/1,MA,754,-1
2020/10/2,MA,761,-1
2020/10/3,MA,672,-1
2020/10/4,MA,644,-1
2020/10/5,MA,515,-1
2020/10/6,MA,495,-1
2020/10/7,MA,535,-1
2020/10/8,MA,444,-1
2020/10/9,MA,765,-1
2020/10/10,MA,639,-1
2020/10/11,MA,563,-1
2020/10/12,MA,760,-1
2020/10/13,MA,749,-1
2020/10/14,MA,580,-1
2020/10/15,MA,587,-1
2020/10/16,MA,767,-1
2020/10/17,MA,584,-1
2020/10/18,MA,730,-1
2020/10/19,MA,828,-1
2020/10/20,MA,976,-1
2020/10/21,MA,702,-1
2020/10/22,MA,1049,-1
2020/10/23,MA,1070,-1
2020/10/24,MA,1203,-1
2020/10/25,MA,1077,-1
2020/10/26,MA,1212,-1
2020/10/27,MA,1260,-1
2020/10/28,MA,1181,-1
2020/10/29,MA,1346,-1
2020/10/30,MA,1582,-1
2020/10/31,MA,1430,-1
2020/11/1,MA,1131,-1
2020/11/2,MA,842,-1
2020/11/3,MA,1036,-1
2020/11/4,MA,1714,-1
2020/11/5,MA,1862,-1
2020/11/6,MA,2113,-1
2020/11/7,MA,2302,-1
2020/11/8,MA,1823,-1
2020/11/9,MA,1328,-1
2020/11/10,MA,2154,-1
2020/11/11,MA,2660,-1
2020/11/12,MA,2648,-1
2020/11/13,MA,2906,-1
2020/11/14,MA,3047,-1
2020/11/15,MA,2133,-1
2020/11/16,MA,2164,-1
2020/11/17,MA,2525,-1
2020/11/18,MA,2904,-1
2020/11/19,MA,2682,-1
2020/11/20,MA,2399,-1
2020/11/21,MA,3206,-1
